name,illumination,contrast,clarity,artifacts,field,quality,left,right,left_or_right,fundus_image_type,source,image_path
Local1-88,0,1,1,1,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-88.jpg
Local1-89,0,1,1,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-89.jpg
Local1-90,0,1,1,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-90.jpg
Local1-91,0,0,1,1,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-91.jpg
Local1-92,0,0,0,0,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-92.jpg
Local1-93,0,1,1,1,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-93.jpg
Local1-94,0,1,1,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-94.jpg
Local1-95,0,0,1,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-95.jpg
Local1-96,0,0,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-96.jpg
Local1-97,0,1,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-97.jpg
Local1-98,0,1,1,0,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-98.jpg
Local1-99,0,1,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-99.jpg
Local1-100,0,0,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-100.jpg
Local1-101,0,0,0,0,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-101.jpg
Local1-102,0,1,0,0,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-102.jpg
Local1-103,0,1,0,0,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-103.jpg
Local1-104,0,1,0,0,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-104.jpg
Local1-105,0,1,1,0,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-105.jpg
Local1-106,0,1,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-106.jpg
Local1-107,0,0,0,0,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-107.jpg
Local1-108,0,1,0,0,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-108.jpg
Local1-109,0,0,0,0,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-109.jpg
Local1-110,0,0,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-110.jpg
Local1-111,0,0,0,0,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-111.jpg
Local1-112,0,0,0,1,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-112.jpg
Local1-113,0,0,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-113.jpg
Local1-114,0,0,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-114.jpg
Local1-115,0,0,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-115.jpg
Local1-116,0,0,1,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-116.jpg
Local1-117,0,0,0,0,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-117.jpg
Local1-118,0,0,0,1,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-118.jpg
Local1-119,0,0,0,0,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-119.jpg
Local1-120,0,0,0,1,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-120.jpg
Local1-121,0,0,0,0,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-121.jpg
Local1-122,0,0,0,0,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-122.jpg
Local1-123,0,0,0,1,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-123.jpg
Local1-124,0,0,1,1,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-124.jpg
Local1-125,0,0,0,0,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-125.jpg
Local1-126,0,0,0,0,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-126.jpg
Local1-127,0,0,0,0,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-127.jpg
Local1-128,0,0,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-128.jpg
Local1-129,0,1,1,0,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-129.jpg
Local1-130,0,1,0,0,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-130.jpg
Local1-131,0,0,0,0,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-131.jpg
Local1-132,0,0,0,1,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-132.jpg
Local1-133,0,0,0,0,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-133.jpg
Local1-134,0,0,0,1,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-134.jpg
Local1-135,0,0,0,1,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-135.jpg
Local1-136,0,0,0,1,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-136.jpg
Local1-137,0,0,0,0,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-137.jpg
Local1-138,0,0,0,0,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-138.jpg
Local1-139,0,0,0,0,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-139.jpg
Local1-140,1,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-140.jpg
Local1-141,0,1,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-141.jpg
Local1-142,0,0,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-142.jpg
Local1-143,1,1,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-143.jpg
Local1-144,1,1,0,1,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-144.jpg
Local1-145,1,1,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-145.jpg
Local1-146,1,0,0,1,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-146.jpg
Local1-147,0,1,0,0,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-147.jpg
Local1-148,0,0,0,1,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-148.jpg
Local1-149,0,0,0,0,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-149.jpg
Local1-150,0,0,0,0,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-150.jpg
Local1-151,0,0,0,0,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-151.jpg
Local1-152,0,0,0,0,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-152.jpg
Local1-153,1,1,0,1,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-153.jpg
Local1-154,0,1,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-154.jpg
Local1-155,0,0,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-155.jpg
Local1-156,0,1,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-156.jpg
Local1-157,0,0,0,0,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-157.jpg
Local1-158,0,0,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-158.jpg
Local1-159,1,0,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-159.jpg
Local1-160,0,0,0,0,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-160.jpg
Local1-161,0,0,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-161.jpg
Local1-162,0,1,1,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-162.jpg
Local1-163,0,0,0,0,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-163.jpg
Local1-164,0,0,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-164.jpg
Local1-165,0,0,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-165.jpg
Local1-166,0,0,0,0,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-166.jpg
Local1-167,0,0,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-167.jpg
Local1-168,0,0,0,0,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-168.jpg
Local1-169,0,0,1,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-169.jpg
Local1-170,1,0,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-170.jpg
Local1-171,1,0,0,0,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-171.jpg
Local1-172,0,0,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-172.jpg
Local1-173,0,1,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-173.jpg
Local1-174,1,1,0,0,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-174.jpg
Local1-175,1,0,0,0,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-175.jpg
Local1-176,0,0,0,0,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-176.jpg
Local1-177,0,0,0,0,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-177.jpg
Local1-178,1,1,0,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-178.jpg
Local1-179,1,1,1,1,1,1,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-179.jpg
Local1-180,0,1,0,0,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-180.jpg
Local1-181,0,0,0,0,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-181.jpg
Local1-182,0,0,1,1,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-182.jpg
Local1-183,1,1,1,1,1,1,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-183.jpg
Local1-184,1,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-184.jpg
Local1-185,1,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-185.jpg
Local1-186,1,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-186.jpg
Local1-187,1,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-187.jpg
Local1-188,1,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-188.jpg
Local1-189,1,1,1,1,1,1,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-189.jpg
Local1-190,1,1,1,1,1,1,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-190.jpg
Local1-191,1,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-191.jpg
Local1-192,1,1,1,0,1,1,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-192.jpg
Local1-193,0,0,1,0,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-193.jpg
Local1-194,0,0,1,1,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-194.jpg
Local1-195,0,0,1,1,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-195.jpg
Local1-196,1,1,0,1,1,1,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-196.jpg
Local1-197,0,0,0,1,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-197.jpg
Local1-198,0,0,0,0,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-198.jpg
Local1-199,0,1,0,0,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local1-199.jpg
Local2-1,1,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-1.jpg
Local2-2,0,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-2.jpg
Local2-3,0,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-3.jpg
Local2-4,0,1,1,1,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-4.jpg
Local2-5,1,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-5.jpg
Local2-6,1,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-6.jpg
Local2-7,0,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-7.jpg
Local2-8,1,1,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-8.jpg
Local2-9,1,1,1,1,1,1,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-9.jpg
Local2-10,1,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-10.jpg
Local2-11,1,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-11.jpg
Local2-12,1,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-12.jpg
Local2-13,1,1,0,1,1,1,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-13.jpg
Local2-14,1,1,0,1,1,1,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-14.jpg
Local2-15,0,1,0,1,1,1,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-15.jpg
Local2-16,0,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-16.jpg
Local2-17,0,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-17.jpg
Local2-18,1,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-18.jpg
Local2-19,1,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-19.jpg
Local2-20,1,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-20.jpg
Local2-21,1,1,1,1,1,1,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-21.jpg
Local2-22,0,0,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-22.jpg
Local2-23,0,0,0,1,0,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-23.jpg
Local2-24,0,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-24.jpg
Local2-25,1,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-25.jpg
Local2-26,1,1,1,1,1,1,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-26.jpg
Local2-27,0,1,1,1,1,1,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-27.jpg
Local2-28,1,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-28.jpg
Local2-29,0,1,0,1,1,1,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-29.jpg
Local2-30,1,1,1,1,1,1,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-30.jpg
Local2-31,0,0,0,1,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-31.jpg
Local2-32,0,0,0,1,1,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-32.jpg
Local2-33,0,0,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-33.jpg
Local2-34,0,0,0,1,0,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-34.jpg
Local2-35,0,0,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-35.jpg
Local2-36,0,0,0,1,0,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-36.jpg
Local2-37,0,0,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-37.jpg
Local2-38,0,0,0,1,0,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-38.jpg
Local2-39,0,0,0,1,0,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-39.jpg
Local2-40,0,0,0,1,0,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-40.jpg
Local2-41,0,0,0,1,0,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-41.jpg
Local2-42,0,0,0,1,0,0,0.0,1.0,right,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-42.jpg
Local2-43,0,0,0,1,0,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-43.jpg
Local2-44,0,0,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-44.jpg
Local2-45,0,1,0,1,1,0,1.0,0.0,left,standard,mshf,/N/project/retinal_images/datasets/mshf/MSHF dataset 2.0/Original/combined/Local2-45.jpg
