Name,Illumination,Contrast,Clarity,Artifacts,Field,Left,Right,left_or_right,fundus_image_type,Quality
img00556,1,1,1,1,1,1,0,left,standard,1
img00557,1,1,1,1,1,1,0,left,standard,1
img00558,1,1,1,1,1,0,1,right,standard,1
img00559,1,1,1,1,1,1,0,left,standard,1
img00560,1,1,1,1,1,0,1,right,standard,1
img00561,1,1,1,1,1,1,0,left,standard,1
img00562,1,1,1,1,1,0,1,right,standard,1
img00563,1,1,1,1,1,1,0,left,standard,1
img00564,1,1,1,1,1,0,1,right,standard,1
img00565,1,1,1,1,1,0,1,right,standard,1
img00566,1,1,1,1,2,0,1,right,standard,0
img00567,1,1,1,1,2,1,0,left,standard,0
img00568,1,1,1,1,1,1,0,left,standard,1
img00569,1,1,1,1,1,0,1,right,standard,1
img00570,1,1,1,1,2,0,1,right,standard,0
img00571,1,1,1,1,1,1,0,left,standard,1
img00572,1,1,1,1,1,0,1,right,standard,1
img00573,1,1,1,1,1,1,0,left,standard,1
img00574,1,1,1,1,1,1,0,left,standard,1
img00575,1,1,1,1,1,0,1,right,standard,1
img00576,1,1,1,1,1,1,0,left,standard,1
img00577,1,1,1,1,1,0,1,right,standard,1
img00578,1,1,1,1,1,1,0,left,standard,1
img00579,1,1,1,1,1,0,1,right,standard,1
img00580,1,1,1,1,1,1,0,left,standard,1
img00581,1,1,1,1,1,0,1,right,standard,1
img00582,1,1,1,1,2,1,0,left,standard,0
img00583,1,1,1,1,1,0,1,right,standard,1
img00584,1,1,1,1,1,1,0,left,standard,1
img00585,1,1,1,1,1,0,1,right,standard,1
img00586,1,1,1,1,1,1,0,left,standard,1
img00587,1,1,1,1,1,0,1,right,standard,1
img00588,1,1,1,1,1,1,0,left,standard,1
img00589,1,1,1,1,1,0,1,right,standard,1
img00590,1,1,1,1,1,1,0,left,standard,1
img00591,1,1,1,1,1,0,1,right,standard,1
img00592,1,1,1,1,1,1,0,left,standard,1
img00593,1,1,1,1,1,0,1,right,standard,1
img00594,1,1,1,1,1,1,0,left,standard,1
img00595,1,1,2,1,1,0,1,right,standard,0
img00596,1,1,1,1,1,0,1,right,standard,1
img00597,1,1,1,1,1,1,0,left,standard,1
img00598,1,1,1,1,1,0,1,right,standard,1
img00599,1,1,1,1,1,1,0,left,standard,1
img00600,1,1,1,1,1,0,1,right,standard,1
img00601,1,1,1,1,1,1,0,left,standard,1
img00602,1,1,1,1,1,0,1,right,standard,1
img00603,1,1,1,1,1,1,0,left,standard,1
img00604,1,1,1,1,2,1,0,left,standard,0
img00605,1,1,1,1,1,0,1,right,standard,1
img00606,1,1,1,1,1,1,0,left,standard,1
img00607,1,1,1,1,1,0,1,right,standard,1
img00608,1,1,1,1,1,1,0,left,standard,1
img00609,1,1,1,1,1,0,1,right,standard,1
img00610,1,1,1,1,1,1,0,left,standard,1
img00611,1,1,1,1,1,0,1,right,standard,1
img00612,1,1,2,1,1,1,0,left,standard,0
img00613,1,1,1,1,1,0,1,right,standard,1
img00614,1,1,1,1,1,1,0,left,standard,1
img00615,1,1,1,1,1,0,1,right,standard,1
img00616,1,1,1,1,1,1,0,left,standard,1
img00617,1,1,1,1,1,0,1,right,standard,1
img00618,1,1,1,1,1,1,0,left,standard,1
img00619,1,1,1,1,2,0,1,right,standard,0
img00620,1,1,1,1,1,1,0,left,standard,1
img00621,1,1,1,1,1,0,1,right,standard,1
img00622,1,1,1,1,1,1,0,left,standard,1
img00623,1,1,1,1,1,0,1,right,standard,1
img00624,1,1,1,1,1,1,0,left,standard,1
img00625,1,1,1,1,1,0,1,right,standard,1
img00626,1,1,1,1,1,1,0,left,standard,1
img00627,1,1,1,1,1,0,1,right,standard,1
img00628,1,1,1,1,1,1,0,left,standard,1
img00629,1,1,1,1,1,0,1,right,standard,1
img00630,1,1,1,1,1,1,0,left,standard,1
img00631,1,1,1,1,1,0,1,right,standard,1
img00632,1,1,1,1,1,1,0,left,standard,1
img00633,1,1,1,1,1,0,1,right,standard,1
img00634,1,1,1,1,1,1,0,left,standard,1
img00635,1,1,1,1,1,0,1,right,standard,1
img00636,1,1,1,1,1,1,0,left,standard,1
img00637,1,1,2,1,1,0,1,right,standard,0
img00638,1,1,2,1,2,1,0,left,standard,0
img00639,1,1,1,1,1,0,1,right,standard,1
img00640,1,1,1,1,1,1,0,left,standard,1
img00641,1,1,1,1,1,0,1,right,standard,1
img00642,1,1,1,1,1,1,0,left,standard,1
img00643,1,1,1,1,1,0,1,right,standard,1
img00644,1,1,1,1,1,1,0,left,standard,1
img00645,1,1,1,1,1,0,1,right,standard,1
img00646,1,1,1,1,1,1,0,left,standard,1
img00647,1,1,1,1,1,0,1,right,standard,1
img00648,1,1,1,1,1,1,0,left,standard,1
img00649,1,1,1,1,1,0,1,right,standard,1
img00650,1,1,1,1,1,1,0,left,standard,1
img00651,1,1,1,1,1,0,1,right,standard,1
img00652,1,1,1,1,1,1,0,left,standard,1
img00653,1,1,1,1,1,0,1,right,standard,1
img00654,1,1,1,1,1,1,0,left,standard,1
img00655,1,1,1,1,1,0,1,right,standard,1
img00656,1,1,1,1,1,1,0,left,standard,1
img00657,1,1,1,1,1,0,1,right,standard,1
img00658,1,1,1,1,1,1,0,left,standard,1
img00659,1,1,1,1,1,0,1,right,standard,1
img00660,1,1,1,1,1,1,0,left,standard,1
img00661,1,1,1,1,1,0,1,right,standard,1
img00662,1,1,1,1,1,1,0,left,standard,1
img00663,1,1,1,1,1,0,1,right,standard,1
img00664,1,1,1,1,1,1,0,left,standard,1
img00665,1,1,1,1,2,0,1,right,standard,0
img00666,1,1,1,1,1,1,0,left,standard,1
img00667,1,1,1,1,1,0,1,right,standard,1
img00668,1,1,1,1,1,1,0,left,standard,1
img00669,1,1,1,1,1,0,1,right,standard,1
img00670,1,1,1,1,1,1,0,left,standard,1
img00671,1,1,1,1,1,0,1,right,standard,1
img00672,1,1,1,1,1,1,0,left,standard,1
img00673,1,1,1,1,1,0,1,right,standard,1
img00674,1,1,1,1,1,1,0,left,standard,1
img00675,1,1,1,1,1,0,1,right,standard,1
img00676,1,1,1,1,1,1,0,left,standard,1
img00677,1,1,1,1,1,0,1,right,standard,1
img00678,1,1,1,1,1,1,0,left,standard,1
img00679,1,1,1,1,1,0,1,right,standard,1
img00680,1,1,1,1,1,1,0,left,standard,1
img00681,1,1,1,1,1,1,0,left,standard,1
img00682,1,1,1,1,1,0,1,right,standard,1
img00683,1,1,1,1,1,1,0,left,standard,1
img00684,1,1,1,1,1,0,1,right,standard,1
img00685,1,1,1,1,1,1,0,left,standard,1
img00686,1,1,1,1,1,0,1,right,standard,1
img00687,1,1,1,1,1,0,1,right,standard,1
img00688,1,1,1,1,1,1,0,left,standard,1
img00689,1,1,1,1,1,0,1,right,standard,1
img00690,1,1,1,1,1,1,0,left,standard,1
img00691,1,1,1,1,1,0,1,right,standard,1
img00692,1,1,1,1,1,1,0,left,standard,1
img00693,1,1,1,1,1,0,1,right,standard,1
img00694,1,1,1,1,1,1,0,left,standard,1
img00695,1,1,1,1,1,0,1,right,standard,1
img00696,1,1,1,1,2,1,0,left,standard,0
img00697,1,1,2,1,1,0,1,right,standard,0
img00698,1,1,1,1,1,1,0,left,standard,1
img00699,1,1,1,1,1,0,1,right,standard,1
img00700,1,1,1,1,1,1,0,left,standard,1
img00701,1,1,1,1,1,0,1,right,standard,1
img00702,1,1,1,1,1,1,0,left,standard,1
img00703,1,1,1,1,1,0,1,right,standard,1
img00704,1,1,1,1,1,1,0,left,standard,1
img00705,1,1,1,1,1,0,1,right,standard,1
img00706,1,1,1,1,1,1,0,left,standard,1
img00707,1,1,1,1,1,0,1,right,standard,1
img00708,1,1,1,1,1,0,1,right,standard,1
img00709,1,1,1,1,1,1,0,left,standard,1
img00710,1,1,1,1,1,0,1,right,standard,1
img00711,1,1,1,1,2,1,0,left,standard,0
img00712,1,1,2,1,1,0,1,right,standard,0
img00713,1,1,2,1,1,1,0,left,standard,0
img00714,1,1,1,1,1,0,1,right,standard,1
img00715,1,1,1,1,1,1,0,left,standard,1
img00716,1,1,1,1,1,0,1,right,standard,1
img00717,1,1,1,1,1,1,0,left,standard,1
img00718,1,1,1,1,1,0,1,right,standard,1
img00719,1,1,1,1,1,0,1,right,standard,1
img00720,1,1,1,1,1,0,1,right,standard,1
img00721,1,1,1,1,1,1,0,left,standard,1
img00722,1,1,1,1,1,0,1,right,standard,1
img00723,1,1,1,1,1,1,0,left,standard,1
img00724,1,1,1,1,1,1,0,left,standard,1
img00725,1,1,1,1,1,1,0,left,standard,1
img00726,1,1,1,1,1,0,1,right,standard,1
img00727,1,1,1,1,1,1,0,left,standard,1
img00728,1,1,1,1,1,0,1,right,standard,1
img00729,1,1,1,1,1,1,0,left,standard,1
img00730,1,1,1,1,1,0,1,right,standard,1
img00731,1,1,1,1,1,1,0,left,standard,1
img00732,1,1,1,1,1,0,1,right,standard,1
img00733,1,1,1,1,1,1,0,left,standard,1
img00734,1,1,1,1,1,0,1,right,standard,1
img00735,1,1,1,1,1,1,0,left,standard,1
img00736,1,1,1,1,1,0,1,right,standard,1
img00737,1,1,1,1,1,1,0,left,standard,1
img00738,1,1,1,1,1,0,1,right,standard,1
img00739,1,1,1,1,1,1,0,left,standard,1
img00740,1,1,1,1,1,0,1,right,standard,1
img00741,1,1,1,1,1,1,0,left,standard,1
img00742,1,1,1,1,1,0,1,right,standard,1
img00743,1,1,1,1,1,1,0,left,standard,1
img00744,1,1,1,1,1,0,1,right,standard,1
img00745,1,1,1,1,1,1,0,left,standard,1
img00746,1,1,1,1,1,0,1,right,standard,1
img00747,1,1,1,1,2,1,0,left,standard,0
img00748,1,1,1,1,1,0,1,right,standard,1
img00749,1,1,1,1,1,1,0,left,standard,1
img00750,1,1,1,1,1,0,1,right,standard,1
img00751,1,1,1,1,1,1,0,left,standard,1
img00752,1,1,1,1,1,0,1,right,standard,1
img00753,1,1,1,1,1,0,1,right,standard,1
img00754,1,1,1,1,1,1,0,left,standard,1
img00755,1,1,1,1,1,0,1,right,standard,1
img00756,1,1,2,1,1,1,0,left,standard,0
img00757,1,1,1,1,1,0,1,right,standard,1
img00758,1,1,1,1,1,1,0,left,standard,1
img00759,1,1,1,1,1,0,1,right,standard,1
img00760,1,1,1,1,1,1,0,left,standard,1
img00761,1,1,1,1,2,0,1,right,standard,0
img00762,1,1,1,1,1,0,1,right,standard,1
img00763,1,1,1,1,1,1,0,left,standard,1
img00764,1,1,1,1,1,0,1,right,standard,1
img00765,1,1,1,1,1,1,0,left,standard,1
img00766,1,1,1,1,1,0,1,right,standard,1
img00767,1,1,1,1,1,1,0,left,standard,1
img00768,1,1,1,1,1,0,1,right,standard,1
img00769,1,1,1,1,1,1,0,left,standard,1
img00770,1,1,1,1,1,0,1,right,standard,1
img00771,1,1,1,1,1,1,0,left,standard,1
img00772,1,1,1,1,1,0,1,right,standard,1
img00773,1,1,1,1,1,1,0,left,standard,1
img00774,1,1,1,1,1,0,1,right,standard,1
img00775,1,1,1,1,1,1,0,left,standard,1
img00776,1,1,1,1,1,0,1,right,standard,1
img00777,1,1,1,1,1,1,0,left,standard,1
img00778,1,1,1,1,1,0,1,right,standard,1
img00779,1,1,1,1,1,1,0,left,standard,1
img00780,1,1,1,1,1,0,1,right,standard,1
img00781,1,1,1,1,1,0,1,right,standard,1
img00782,1,1,1,1,1,0,1,right,standard,1
img00783,1,1,1,1,1,1,0,left,standard,1
img00784,1,1,1,1,1,0,1,right,standard,1
img00785,1,1,1,1,1,1,0,left,standard,1
img00786,1,1,1,1,1,0,1,right,standard,1
img00787,1,1,1,1,1,1,0,left,standard,1
img00788,1,1,2,1,1,0,1,right,standard,0
img00789,1,1,1,1,1,1,0,left,standard,1
img00790,1,1,1,1,1,0,1,right,standard,1
img00791,1,1,1,1,1,1,0,left,standard,1
img00792,1,1,1,1,1,0,1,right,standard,1
img00793,1,1,1,1,1,1,0,left,standard,1
img00794,1,1,1,1,1,0,1,right,standard,1
img00795,1,1,2,1,1,1,0,left,standard,0
img00796,1,1,1,1,1,0,1,right,standard,1
img00797,1,1,1,1,1,1,0,left,standard,1
img00798,1,1,2,1,1,0,1,right,standard,0
img00799,1,1,2,1,1,1,0,left,standard,0
img00800,1,1,1,1,1,0,1,right,standard,1
img00801,1,1,1,1,1,1,0,left,standard,1
img00802,1,1,1,1,1,0,1,right,standard,1
img00803,1,1,1,1,1,1,0,left,standard,1
img00804,1,1,1,1,1,0,1,right,standard,1
img00805,1,1,1,1,1,1,0,left,standard,1
img00806,1,1,1,1,1,0,1,right,standard,1
img00807,1,1,1,1,2,1,0,left,standard,0
img00808,1,1,1,1,1,0,1,right,standard,1
img00809,1,1,1,1,1,1,0,left,standard,1
img00810,1,1,1,1,1,0,1,right,standard,1
img00811,1,1,1,1,1,1,0,left,standard,1
img00812,1,1,1,1,1,0,1,right,standard,1
img00813,1,1,1,1,1,0,1,right,standard,1
img00814,1,1,1,1,1,1,0,left,standard,1
img00815,1,1,1,1,1,0,1,right,standard,1
img00816,1,1,1,1,1,1,0,left,standard,1
img00817,1,1,1,1,1,0,1,right,standard,1
img00818,1,1,1,1,1,1,0,left,standard,1
img00819,1,1,1,1,1,0,1,right,standard,1
img00820,1,1,1,1,1,1,0,left,standard,1
img00821,1,1,1,1,1,0,1,right,standard,1
img00822,1,1,1,1,1,1,0,left,standard,1
img00823,1,1,1,1,1,0,1,right,standard,1
img00824,1,1,1,1,1,1,0,left,standard,1
img00825,1,1,1,1,1,0,1,right,standard,1
img00826,1,1,1,1,1,1,0,left,standard,1
img00827,1,1,1,1,1,0,1,right,standard,1
img00828,1,1,1,1,1,1,0,left,standard,1
img00829,1,1,1,1,1,0,1,right,standard,1
img00830,1,1,1,1,1,0,1,right,standard,1
img00831,1,1,1,1,1,1,0,left,standard,1
img00832,1,1,1,1,1,0,1,right,standard,1
img00833,1,1,1,1,1,1,0,left,standard,1
img00834,1,1,1,1,1,0,1,right,standard,1
img00835,1,1,1,1,1,0,1,right,standard,1
img00836,1,1,1,1,1,1,0,left,standard,1
img00837,1,1,1,1,1,0,1,right,standard,1
img00838,1,1,2,1,1,1,0,left,standard,0
img00839,1,1,1,1,1,0,1,right,standard,1
img00840,1,1,1,1,1,1,0,left,standard,1
img00841,1,1,1,1,1,0,1,right,standard,1
img00842,1,1,1,1,1,1,0,left,standard,1
img00843,1,1,1,1,1,0,1,right,standard,1
img00844,1,1,1,1,1,1,0,left,standard,1
img00845,1,1,1,1,1,0,1,right,standard,1
img00846,1,1,1,1,1,1,0,left,standard,1
img00847,1,1,1,1,1,1,0,left,standard,1
img00848,1,1,1,1,1,0,1,right,standard,1
img00849,1,1,1,1,1,1,0,left,standard,1
img00850,1,1,1,1,1,0,1,right,standard,1
img00851,1,1,1,1,1,1,0,left,standard,1
img00852,1,1,1,1,1,0,1,right,standard,1
img00853,1,1,2,1,1,1,0,left,standard,0
img00854,1,1,1,1,1,0,1,right,standard,1
img00855,1,1,1,1,1,1,0,left,standard,1
img00856,1,1,1,1,1,0,1,right,standard,1
img00857,1,1,1,1,1,1,0,left,standard,1
img00858,1,1,1,1,1,0,1,right,standard,1
img00859,1,1,1,1,1,0,1,right,standard,1
img00860,1,1,1,1,1,0,1,right,standard,1
img00861,1,1,1,1,1,1,0,left,standard,1
img00862,1,1,1,1,1,0,1,right,standard,1
img00863,1,1,1,1,1,1,0,left,standard,1
img00864,1,1,1,1,1,0,1,right,standard,1
img00865,1,1,1,1,1,1,0,left,standard,1
img00866,1,1,1,1,1,0,1,right,standard,1
img00867,1,1,1,1,1,0,1,right,standard,1
img00868,1,1,1,1,1,0,1,right,standard,1
img00869,1,1,1,1,1,1,0,left,standard,1
img00870,1,1,1,1,1,0,1,right,standard,1
img00871,1,1,1,1,1,1,0,left,standard,1
img00872,1,1,1,1,1,0,1,right,standard,1
img00873,1,1,1,1,1,1,0,left,standard,1
img00874,1,1,1,1,1,1,0,left,standard,1
img00875,1,1,1,1,1,1,0,left,standard,1
img00876,1,1,1,1,1,0,1,right,standard,1
img00877,1,1,1,1,1,1,0,left,standard,1
img00878,1,1,1,1,1,0,1,right,standard,1
img00879,1,1,1,1,1,0,1,right,standard,1
img00880,1,1,1,1,1,0,1,right,standard,1
img00881,1,1,1,1,1,1,0,left,standard,1
img00882,1,1,1,1,1,0,1,right,standard,1
img00883,1,1,1,1,1,1,0,left,standard,1
img00884,1,1,1,1,1,0,1,right,standard,1
img00885,1,1,1,1,1,1,0,left,standard,1
img00886,1,1,1,1,1,0,1,right,standard,1
img00887,1,1,1,1,1,1,0,left,standard,1
img00888,1,1,1,1,1,0,1,right,standard,1
img00889,1,1,1,1,1,1,0,left,standard,1
img00890,1,1,1,1,1,0,1,right,standard,1
img00891,1,1,1,1,1,1,0,left,standard,1
img00892,1,1,1,1,1,0,1,right,standard,1
img00893,1,1,1,1,1,1,0,left,standard,1
img00894,1,1,1,1,1,0,1,right,standard,1
img00895,1,1,1,1,1,1,0,left,standard,1
img00896,1,1,1,1,1,0,1,right,standard,1
img00897,1,1,1,1,1,1,0,left,standard,1
img00898,1,1,1,1,1,0,1,right,standard,1
img00899,1,1,1,1,1,1,0,left,standard,1
img00900,1,1,2,1,1,0,1,right,standard,0
img00901,1,1,1,1,1,0,1,right,standard,1
img00902,1,1,1,1,1,0,1,right,standard,1
img00903,1,1,1,1,1,1,0,left,standard,1
img00904,1,1,1,1,1,0,1,right,standard,1
img00905,1,1,1,1,1,1,0,left,standard,1
img00906,1,1,1,1,1,0,1,right,standard,1
img00907,1,1,1,1,1,1,0,left,standard,1
img00908,1,1,1,1,1,0,1,right,standard,1
img00909,1,1,1,1,1,1,0,left,standard,1
img00910,1,1,1,1,1,0,1,right,standard,1
img00911,1,1,1,1,1,1,0,left,standard,1
img00912,1,1,1,1,1,0,1,right,standard,1
img00913,1,1,1,1,1,1,0,left,standard,1
img00914,1,1,1,1,1,0,1,right,standard,1
img00915,1,1,1,1,1,1,0,left,standard,1
img00916,1,1,1,1,1,0,1,right,standard,1
img00917,1,1,1,1,1,0,1,right,standard,1
img00918,1,1,1,1,1,0,1,right,standard,1
img00919,1,1,1,1,1,0,1,right,standard,1
img00920,1,1,1,1,1,1,0,left,standard,1
img00921,1,1,1,1,1,0,1,right,standard,1
img00922,1,1,1,1,1,0,1,right,standard,1
img00923,1,1,1,1,1,0,1,right,standard,1
img00924,1,1,1,1,1,1,0,left,standard,1
img00925,1,1,2,1,1,0,1,right,standard,0
img00926,1,1,2,1,1,1,0,left,standard,0
img00927,1,1,1,1,1,0,1,right,standard,1
img00928,1,1,1,1,1,1,0,left,standard,1
img00929,1,1,1,1,1,1,0,left,standard,1
img00930,1,1,1,1,1,0,1,right,standard,1
img00931,1,1,1,1,1,1,0,left,standard,1
img00932,1,1,1,2,1,1,0,left,standard,0
img00933,1,1,1,1,1,0,1,right,standard,1
img00934,1,1,1,1,1,0,1,right,standard,1
img00935,1,1,1,1,1,1,0,left,standard,1
img00936,1,1,1,1,1,0,1,right,standard,1
img00937,1,1,1,1,1,1,0,left,standard,1
img00938,1,1,2,1,1,0,1,right,standard,0
img00939,1,1,1,1,1,1,0,left,standard,1
img00940,1,1,1,1,1,0,1,right,standard,1
img00941,1,1,1,1,1,1,0,left,standard,1
img00942,1,1,1,1,1,0,1,right,standard,1
img00943,1,1,1,1,1,1,0,left,standard,1
img00944,1,1,1,1,1,0,1,right,standard,1
img00945,1,1,1,1,1,1,0,left,standard,1
img00946,1,1,1,1,1,0,1,right,standard,1
img00947,1,1,1,1,1,1,0,left,standard,1
img00948,1,1,1,1,1,0,1,right,standard,1
img00949,1,1,1,1,1,1,0,left,standard,1
img00950,1,1,1,1,1,0,1,right,standard,1
img00951,1,1,1,1,1,1,0,left,standard,1
img00952,1,1,1,1,1,0,1,right,standard,1
img00953,1,1,1,1,1,1,0,left,standard,1
img00954,1,1,1,1,1,0,1,right,standard,1
img00955,1,1,1,1,1,1,0,left,standard,1
img00956,1,1,1,1,1,0,1,right,standard,1
img00957,1,1,1,1,1,1,0,left,standard,1
img00958,1,1,1,1,1,0,1,right,standard,1
img00959,1,1,1,1,1,1,0,left,standard,1
img00960,1,1,1,1,1,0,1,right,standard,1
img00961,1,1,1,1,1,1,0,left,standard,1
img00962,1,1,1,1,1,0,1,right,standard,1
img00963,1,1,1,1,1,1,0,left,standard,1
img00964,1,1,1,1,1,0,1,right,standard,1
img00965,1,1,1,1,1,0,1,right,standard,1
img00966,1,1,1,1,1,1,0,left,standard,1
img00967,1,1,1,1,1,1,0,left,standard,1
img00968,1,1,1,1,1,0,1,right,standard,1
img00969,1,1,1,1,1,0,1,right,standard,1
img00970,1,1,1,1,1,1,0,left,standard,1
img00971,1,1,1,1,1,0,1,right,standard,1
img00972,1,1,1,1,1,1,0,left,standard,1
img00973,1,1,1,1,1,0,1,right,standard,1
img00974,1,1,1,1,1,1,0,left,standard,1
img00975,1,1,1,1,1,1,0,left,standard,1
img00976,1,1,1,1,1,0,1,right,standard,1
img00977,1,1,1,1,1,1,0,left,standard,1
img00978,1,1,1,1,1,0,1,right,standard,1
img00979,1,1,1,1,1,1,0,left,standard,1
img00980,1,1,1,1,1,0,1,right,standard,1
img00981,1,1,1,1,1,1,0,left,standard,1
img00982,1,1,1,1,1,0,1,right,standard,1
img00983,1,1,1,1,1,1,0,left,standard,1
img00984,1,1,2,1,1,0,1,right,standard,0
img00985,1,1,1,1,1,1,0,left,standard,1
img00986,1,1,1,1,1,0,1,right,standard,1
img00987,1,1,1,1,1,1,0,left,standard,1
img00988,1,1,1,1,1,1,0,left,standard,1
img00989,1,1,1,1,1,0,1,right,standard,1
img00990,1,1,1,1,1,0,1,right,standard,1
img00991,1,1,2,1,1,1,0,left,standard,0
img00992,1,1,1,1,1,0,1,right,standard,1
img00993,1,1,1,1,1,1,0,left,standard,1
img00994,1,1,2,1,1,0,1,right,standard,0
img00995,1,1,1,1,2,1,0,left,standard,0
img00996,1,1,1,1,1,1,0,left,standard,1
img00997,1,1,1,1,1,0,1,right,standard,1
img00998,1,1,1,1,1,0,1,right,standard,1
img00999,1,1,1,1,1,1,0,left,standard,1
img01000,1,1,1,1,1,0,1,right,standard,1
img01001,1,1,1,1,1,1,0,left,standard,1
img01002,1,1,1,1,1,1,0,left,standard,1
img01003,1,1,2,1,1,0,1,right,standard,0
img01004,1,1,1,1,1,0,1,right,standard,1
img01005,1,1,1,1,1,0,1,right,standard,1
img01006,1,1,1,1,1,1,0,left,standard,1
img01007,1,1,2,1,1,0,1,right,standard,0
img01008,1,1,2,1,1,1,0,left,standard,0
img01009,1,1,1,1,1,0,1,right,standard,1
img01010,1,1,1,1,1,1,0,left,standard,1
img01011,1,1,1,1,1,0,1,right,standard,1
img01012,1,1,1,1,1,0,1,right,standard,1
img01013,1,1,1,1,1,1,0,left,standard,1
img01014,1,1,1,1,1,0,1,right,standard,1
img01015,1,1,1,1,1,1,0,left,standard,1
img01016,1,1,1,1,1,0,1,right,standard,1
img01017,1,1,1,1,1,0,1,right,standard,1
img01018,1,1,1,1,1,1,0,left,standard,1
img01019,1,1,1,1,1,1,0,left,standard,1
img01020,1,1,1,1,1,0,1,right,standard,1
img01021,1,1,1,1,1,1,0,left,standard,1
img01022,1,1,1,1,1,0,1,right,standard,1
img01023,1,1,1,1,1,1,0,left,standard,1
img01024,1,1,1,1,1,1,0,left,standard,1
img01025,1,1,1,1,1,0,1,right,standard,1
img01026,1,1,1,1,1,0,1,right,standard,1
img01027,1,1,1,1,2,1,0,left,standard,0
img01028,1,1,2,1,1,0,1,right,standard,0
img01029,1,1,1,1,1,1,0,left,standard,1
img01030,1,1,1,1,1,0,1,right,standard,1
img01031,1,1,1,1,1,1,0,left,standard,1
img01032,1,1,1,1,1,0,1,right,standard,1
img01033,1,1,1,1,1,1,0,left,standard,1
img01034,1,1,2,1,1,1,0,left,standard,0
img01035,1,1,1,1,1,0,1,right,standard,1
img01036,1,1,1,1,1,1,0,left,standard,1
img01037,1,1,1,1,1,1,0,left,standard,1
img01038,1,1,1,1,1,0,1,right,standard,1
img01039,1,1,1,1,2,1,0,left,standard,0
img01040,1,1,1,1,1,0,1,right,standard,1
img01041,1,1,1,1,1,1,0,left,standard,1
img01042,1,1,2,1,1,0,1,right,standard,0
img01043,2,2,2,1,1,1,0,left,standard,0
img01044,1,1,1,1,1,0,1,right,standard,1
img01045,1,1,1,1,1,1,0,left,standard,1
img01046,1,1,2,1,1,0,1,right,standard,0
img01047,1,1,1,1,1,1,0,left,standard,1
img01048,1,1,1,1,1,1,0,left,standard,1
img01049,1,1,1,1,2,0,1,right,standard,0
img01050,1,1,1,1,1,1,0,left,standard,1
img01051,1,1,1,1,1,0,1,right,standard,1
img01052,1,1,1,1,1,0,1,right,standard,1
img01053,1,1,1,1,1,1,0,left,standard,1
img01054,1,1,1,1,2,0,1,right,standard,0
img01055,1,1,1,1,1,1,0,left,standard,1
img01056,1,1,1,1,1,0,1,right,standard,1
img01057,1,1,1,1,1,1,0,left,standard,1
img01058,1,1,1,1,1,0,1,right,standard,1
img01059,1,1,1,1,1,1,0,left,standard,1
img01060,1,1,1,1,1,0,1,right,standard,1
img01061,1,1,1,1,1,1,0,left,standard,1
img01062,1,1,1,1,1,0,1,right,standard,1
img01063,1,1,1,1,1,1,0,left,standard,1
img01064,1,1,1,1,1,0,1,right,standard,1
img01065,1,1,1,1,1,1,0,left,standard,1
img01066,1,1,1,1,1,0,1,right,standard,1
img01067,1,1,1,1,1,1,0,left,standard,1
img01068,1,1,1,2,1,1,0,left,standard,0
img01069,1,1,1,1,1,0,1,right,standard,1
img01070,1,1,1,1,1,0,1,right,standard,1
img01071,1,1,1,1,1,1,0,left,standard,1
img01072,1,1,1,1,2,0,1,right,standard,0
img01073,1,1,1,1,2,1,0,left,standard,0
img01074,1,1,1,1,1,0,1,right,standard,1
img01075,1,1,1,1,1,1,0,left,standard,1
img01076,1,1,1,1,1,1,0,left,standard,1
img01077,1,1,1,1,1,0,1,right,standard,1
img01078,1,1,1,1,1,1,0,left,standard,1
img01079,1,1,1,1,1,0,1,right,standard,1
img01080,1,1,1,1,1,0,1,right,standard,1
img01081,1,1,1,1,1,0,1,right,standard,1
img01082,1,1,1,1,1,1,0,left,standard,1
img01083,1,1,1,1,1,0,1,right,standard,1
img01084,1,1,1,1,1,1,0,left,standard,1
img01085,1,1,1,1,1,1,0,left,standard,1
img01086,1,1,1,1,1,0,1,right,standard,1
img01087,1,1,1,1,1,0,1,right,standard,1
img01088,1,1,1,1,1,1,0,left,standard,1
img01089,1,1,1,1,1,0,1,right,standard,1
img01090,1,1,1,1,1,1,0,left,standard,1
img01091,1,1,1,1,1,0,1,right,standard,1
img01092,1,1,1,1,1,1,0,left,standard,1
img01093,1,1,1,1,1,0,1,right,standard,1
img01094,1,1,1,1,1,1,0,left,standard,1
img01095,1,1,1,1,1,0,1,right,standard,1
img01096,1,1,1,1,1,1,0,left,standard,1
img01097,1,1,1,1,2,0,1,right,standard,0
img01098,1,1,1,1,1,1,0,left,standard,1
img01099,1,1,1,1,2,0,1,right,standard,0
img01100,1,1,1,1,2,1,0,left,standard,0
img01101,1,1,1,1,1,1,0,left,standard,1
img01102,1,1,1,1,2,0,1,right,standard,0
img01103,1,1,1,1,2,0,1,right,standard,0
img01104,1,1,1,1,2,1,0,left,standard,0
img01105,1,1,1,1,1,0,1,right,standard,1
img01106,1,1,1,1,1,0,1,right,standard,1
img01107,1,1,1,1,1,1,0,left,standard,1
img01108,1,1,1,1,1,0,1,right,standard,1
img01109,1,1,1,1,1,1,0,left,standard,1
